###
console output
2025-12-30 04:29:42.331059
###
 
 reading from starter.ss
 reading from data file
Data read successful 999

 reading forecast file 
 reading from control file
End of control file successful! 999
Begin setting up parameters ...  end of parameter section 
Evaluating biology calculations once ... done
Starting optimization of 'ss3' in phase 1 of 4 at Tue Dec 30 04:24:38 2025
phase= 1 | nvar= 71 | iter=  0 | nll=4.90e+06 | mag=1.69e+07 | par[  1]=SR_parm[1]
phase= 1 | nvar= 71 | iter= 20 | nll=1.32e+03 | mag=1.39e+03 | par[ 57]=recdev2[56]
phase= 1 | nvar= 71 | iter= 40 | nll=1.13e+03 | mag=9.99e+02 | par[ 61]=recdev2[60]
phase= 1 | nvar= 71 | iter= 60 | nll=8.29e+02 | mag=1.13e+03 | par[ 57]=recdev2[56]
Exiting without success due to excessive function evaluations (maxfn=100) | mag=1093.86
phase= 1 | nvar= 71 | iter= 67 | nll=7.75e+02 | mag=1.09e+03 | par[ 57]=recdev2[56]
phase= 2 | nvar= 71 | iter=  0 | nll=7.75e+02 | mag=1.09e+03 | par[ 57]=recdev2[56]
phase= 2 | nvar= 71 | iter= 20 | nll=4.76e+02 | mag=4.08e+02 | par[ 60]=recdev2[59]
phase= 2 | nvar= 71 | iter= 40 | nll=4.50e+02 | mag=1.19e+02 | par[  1]=SR_parm[1]
phase= 2 | nvar= 71 | iter= 60 | nll=4.41e+02 | mag=3.02e+02 | par[  1]=SR_parm[1]
Exiting without success due to excessive function evaluations (maxfn=100) | mag=258.186
phase= 2 | nvar= 71 | iter= 72 | nll=4.36e+02 | mag=2.58e+02 | par[  1]=SR_parm[1]
phase= 3 | nvar= 82 | iter=  0 | nll=4.36e+02 | mag=2.65e+02 | par[ 75]=selparm[7]
phase= 3 | nvar= 82 | iter= 20 | nll=2.56e+02 | mag=3.62e+03 | par[  1]=SR_parm[1]
phase= 3 | nvar= 82 | iter= 40 | nll=2.45e+02 | mag=3.14e+03 | par[  1]=SR_parm[1]
phase= 3 | nvar= 82 | iter= 60 | nll=2.06e+02 | mag=3.20e+03 | par[  1]=SR_parm[1]
phase= 3 | nvar= 82 | iter= 80 | nll=1.73e+02 | mag=1.19e+04 | par[ 75]=selparm[7]
phase= 3 | nvar= 82 | iter=100 | nll=1.44e+02 | mag=1.08e+04 | par[  1]=SR_parm[1]
phase= 3 | nvar= 82 | iter=120 | nll=1.20e+02 | mag=1.30e+03 | par[  1]=SR_parm[1]
phase= 3 | nvar= 82 | iter=140 | nll=1.16e+02 | mag=1.77e+04 | par[ 75]=selparm[7]
phase= 3 | nvar= 82 | iter=160 | nll=1.05e+02 | mag=3.56e+05 | par[ 75]=selparm[7]
phase= 3 | nvar= 82 | iter=180 | nll=9.10e+01 | mag=5.19e+05 | par[ 75]=selparm[7]
phase= 3 | nvar= 82 | iter=200 | nll=8.52e+01 | mag=5.71e+05 | par[ 75]=selparm[7]
phase= 3 | nvar= 82 | iter=220 | nll=8.37e+01 | mag=6.11e+05 | par[ 75]=selparm[7]
