
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value 4.5073642e+06; maximum gradient component mag -1.0726e+07
 70 -0.07429  1.06769e+00 | 71 -0.04304  1.82129e+00 | 72 -0.02365 -3.34993e-01
 73 -0.01366  1.46231e+00 | 74 -0.01707  6.12331e-01 | 75 -0.01749  5.35961e-01
75 variables; iteration 40; function evaluation 68; phase 1
Function value -4.6640833e+01; maximum gradient component mag 9.7032e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  1.89430  9.70317e+01 |  2  0.00314  3.24626e-01 |  3 -0.01232  4.31799e-01
  4 -0.01170  5.16156e-01 |  5 -0.01224  3.13186e-01 |  6 -0.00991  7.99224e-01
  7 -0.00953  8.05201e-01 |  8 -0.01045  4.91090e-01 |  9 -0.00774  1.02991e+00
 10 -0.00701  1.07341e+00 | 11 -0.00738  8.37098e-01 | 12 -0.00692  7.70167e-01
 13 -0.00527  9.40303e-01 | 14 -0.00444  8.81170e-01 | 15 -0.00252  1.04901e+00
 16 -0.00183  8.36876e-01 | 17  0.00023  8.56048e-01 | 18  0.00147  6.83383e-01
 19 -0.00338 -8.17727e-01 | 20  0.00019 -6.58490e-01 | 21  0.00072 -1.29453e+00
 22  0.00592 -1.20265e+00 | 23  0.01619 -4.76456e-01 | 24  0.02288 -6.64823e-01
 25  0.02902 -1.06198e+00 | 26  0.04473 -2.62381e-01 | 27  0.05173 -4.14437e-01
 28  0.04782 -4.95879e-01 | 29  0.02317 -2.87603e-01 | 30 -0.01446 -1.81110e-01
 31 -0.04549 -3.89044e-01 | 32 -0.05554  3.25103e-01 | 33 -0.05947  8.64691e-02
 34 -0.05805 -2.12598e-01 | 35 -0.01492  6.56540e-01 | 36  0.16142  1.92084e+00
 37 -0.03728  1.25260e+00 | 38 -0.02976  1.02436e+00 | 39 -0.01859  9.88751e-01
 40 -0.02293  7.40260e-01 | 41 -0.02549  9.24989e-01 | 42 -0.02466  1.24243e+00
 43 -0.02381  1.36104e+00 | 44 -0.02580  1.46297e+00 | 45 -0.02266  3.07002e+00
 46 -0.01825  1.74977e+00 | 47  0.00073  2.87467e+00 | 48 -0.01084  1.91660e+00
 49 -0.02489  2.76209e+00 | 50 -0.04276  1.53622e+00 | 51 -0.04395  2.30736e+00
 52 -0.03801  9.96579e-01 | 53 -0.00947  3.78956e-01 | 54  0.00338  7.01681e-02
 55  0.01573  1.87529e-01 | 56 -0.00142 -6.89435e-01 | 57 -0.01178 -6.47166e-03
 58 -0.01725 -4.08387e-01 | 59 -0.01411  1.57806e-01 | 60 -0.01428  2.49985e-01
 61 -0.03451  5.32650e-01 | 62 -0.04920  1.23924e+00 | 63 -0.04584  1.40851e+00
 64 -0.02889  1.90198e+00 | 65 -0.00643  1.83003e+00 | 66 -0.00310  1.63406e+00
 67 -0.03235  1.94448e+00 | 68 -0.06697  8.86933e-01 | 69 -0.08239  6.74477e-01
 70 -0.07187  5.43431e-01 | 71 -0.04606  3.81061e-01 | 72 -0.02150  1.30834e-01
 73 -0.01823  2.99908e-01 | 74 -0.01927  3.95712e-02 | 75 -0.01946  2.74891e-02
75 variables; iteration 60; function evaluation 99; phase 1
Function value -4.6666978e+01; maximum gradient component mag 9.6219e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  1.89421  9.62191e+01 |  2  0.00363  4.46379e-01 |  3 -0.01187  5.40575e-01
  4 -0.01331  1.27860e-01 |  5 -0.01223  3.18343e-01 |  6 -0.01195  3.07751e-01
  7 -0.01079  5.04460e-01 |  8 -0.00869  9.14046e-01 |  9 -0.00810  9.44807e-01
 10 -0.00778  8.89423e-01 | 11 -0.00683  9.66152e-01 | 12 -0.00603  9.81808e-01
 13 -0.00545  9.07651e-01 | 14 -0.00469  8.34452e-01 | 15 -0.00423  6.75663e-01
 16 -0.00203  8.06101e-01 | 17 -0.00062  6.85809e-01 | 18  0.00229  8.75918e-01
 19 -0.00175 -4.59150e-01 | 20 -0.00113 -9.19102e-01 | 21  0.00176 -1.08169e+00
 22  0.00725 -9.46301e-01 | 23  0.01462 -7.51633e-01 | 24  0.02172 -8.56784e-01
 25  0.03341 -4.54391e-01 | 26  0.04077 -7.61945e-01 | 27  0.04859 -7.66521e-01
 28  0.04925 -3.49776e-01 | 29  0.02296 -3.02202e-01 | 30 -0.01528 -3.18361e-01
 31 -0.04618 -4.81127e-01 | 32 -0.05442  9.09806e-01 | 33 -0.05695  1.29852e+00
 34 -0.05528  1.09951e+00 | 35 -0.01476  9.13995e-01 | 36  0.16070  7.46422e-01
 37 -0.03867  6.00480e-01 | 38 -0.02889  1.19443e+00 | 39 -0.01857  8.90991e-01
 40 -0.02307  5.43783e-01 | 41 -0.02544  6.79970e-01 | 42 -0.02535  6.60065e-01
 43 -0.02490  4.70391e-01 | 44 -0.02595  5.67628e-01 | 45 -0.02678  7.58039e-01
 46 -0.01599  7.04422e-01 | 47 -0.00289 -6.83139e-02 | 48 -0.00778  6.60090e-01
 49 -0.02829  4.24085e-01 | 50 -0.04334  6.89725e-01 | 51 -0.04509  1.95178e+00
 52 -0.03614  2.15476e+00 | 53 -0.00892  1.78692e+00 | 54  0.00425  2.03332e+00
 55  0.01268  1.82864e+00 | 56  0.00141  2.16392e+00 | 57 -0.01158  2.24996e+00
 58 -0.01710  1.73056e+00 | 59 -0.01350  2.24561e+00 | 60 -0.01434  1.73126e+00
 61 -0.03364  1.54779e+00 | 62 -0.05030  1.07928e+00 | 63 -0.04730  6.87853e-01
 64 -0.02898  1.14770e+00 | 65 -0.00721  4.59490e-01 | 66 -0.00277  3.65805e-01
 67 -0.03541  1.35228e-01 | 68 -0.06589  7.42335e-01 | 69 -0.08231  4.78976e-01
 70 -0.07194  4.34687e-01 | 71 -0.04683  1.28750e-01 | 72 -0.02167  8.96864e-02
 73 -0.01921  6.21122e-02 | 74 -0.01979 -8.21719e-02 | 75 -0.01993 -8.19211e-02
Maximum number of function evaluations exceeded

 - final statistics:
75 variables; iteration 61; function evaluation 100
Function value -4.6667e+01; maximum gradient component mag 9.6219e+01
Exit code = 3;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  1.89421  9.62191e+01 |  2  0.00360  4.46379e-01 |  3 -0.01191  5.40575e-01
  4 -0.01326  1.27860e-01 |  5 -0.01226  3.18343e-01 |  6 -0.01194  3.07751e-01
  7 -0.01080  5.04460e-01 |  8 -0.00870  9.14046e-01 |  9 -0.00810  9.44807e-01
 10 -0.00779  8.89423e-01 | 11 -0.00681  9.66152e-01 | 12 -0.00603  9.81808e-01
 13 -0.00548  9.07651e-01 | 14 -0.00473  8.34452e-01 | 15 -0.00420  6.75663e-01
 16 -0.00200  8.06101e-01 | 17 -0.00066  6.85809e-01 | 18  0.00220  8.75918e-01
 19 -0.00169 -4.59150e-01 | 20 -0.00114 -9.19102e-01 | 21  0.00176 -1.08169e+00
 22  0.00725 -9.46301e-01 | 23  0.01461 -7.51633e-01 | 24  0.02171 -8.56784e-01
 25  0.03340 -4.54391e-01 | 26  0.04076 -7.61945e-01 | 27  0.04857 -7.66521e-01
 28  0.04923 -3.49776e-01 | 29  0.02295 -3.02202e-01 | 30 -0.01520 -3.18361e-01
 31 -0.04626 -4.81127e-01 | 32 -0.05440  9.09806e-01 | 33 -0.05693  1.29852e+00
 34 -0.05528  1.09951e+00 | 35 -0.01475  9.13995e-01 | 36  0.16069  7.46422e-01
 37 -0.03866  6.00480e-01 | 38 -0.02894  1.19443e+00 | 39 -0.01859  8.90991e-01
 40 -0.02303  5.43783e-01 | 41 -0.02546  6.79970e-01 | 42 -0.02536  6.60065e-01
 43 -0.02487  4.70391e-01 | 44 -0.02594  5.67628e-01 | 45 -0.02683  7.58039e-01
 46 -0.01599  7.04422e-01 | 47 -0.00289 -6.83139e-02 | 48 -0.00776  6.60090e-01
 49 -0.02831  4.24085e-01 | 50 -0.04336  6.89725e-01 | 51 -0.04509  1.95178e+00
 52 -0.03612  2.15476e+00 | 53 -0.00892  1.78692e+00 | 54  0.00423  2.03332e+00
 55  0.01268  1.82864e+00 | 56  0.00141  2.16392e+00 | 57 -0.01160  2.24996e+00
 58 -0.01708  1.73056e+00 | 59 -0.01351  2.24561e+00 | 60 -0.01433  1.73126e+00
 61 -0.03368  1.54779e+00 | 62 -0.05027  1.07928e+00 | 63 -0.04730  6.87853e-01
